qid,subdomain,u1time,u2time,u3time,u4time,u5time,u6time,u7time,u8time,u9time,u10time,average
CH967,C-X Bond Nature,75.27991236486523,56.31386865454692,82.60781441847539,88.66068391563562,35.80748609196114,80.93429303820133,66.02456724987316,30.442295566811858,63.50862876989487,52.69207741476736,63.227162748503275
CH968,C-X Bond Nature,64.52764404027894,45.418134694060015,42.87306112276262,47.62504567324362,74.38154405363204,73.95526141601187,42.2221863120241,48.58651704044663,74.4876704085463,72.30950866292703,58.638657342393316
CH969,C-X Bond Nature,36.72764032063138,63.102817155469054,30.768369084526764,30.28905702988235,40.923145678878505,77.5935503574285,51.37729092708123,57.9505044404155,87.14117073107519,72.8726182027473,54.87461639281357
CH970,Haloalkanes Preparation,72.77426778132194,83.08372989388718,36.21601235723499,68.81459724926987,89.25370599759077,35.13760691625568,52.036725461499024,72.045023645965,42.47537742706197,88.18662274610821,64.00236694761946
CH971,Haloalkanes Preparation,64.84609655531105,38.93535140146091,82.23281657770312,76.07200588438006,89.21714955230082,40.07061121442936,41.694993664903585,71.1202704907057,38.988521670537345,62.572165385121195,60.57499823968531
CH972,Haloalkanes Preparation,46.264918919307064,66.44145545723381,62.760722247924214,48.05337064829355,40.677397587840886,62.53977958440223,43.38540272322243,71.59137369263638,75.36421714491108,89.75175916824452,60.68303971740163
CH973,Haloalkanes Preparation,50.642331542444495,81.17283859375998,85.67872743577843,33.73612430470944,55.752097207590836,44.04945737095768,34.99602730402714,53.291773174912365,87.9644320586284,42.58171438396565,56.98655233767743
CH974,Haloalkanes Preparation,55.44693989796435,89.95831967745532,52.75063054945053,76.53328720313539,46.05818861170299,79.70406759358939,52.80428604217722,73.31101655468404,66.96913785817176,45.11917143670212,63.86550454250332
CH975,Haloalkanes Preparation,63.11887512227968,69.184606756455,31.209246591312258,61.76599451494196,30.420131124380113,41.966696868070976,50.620581980374325,58.8069938015953,52.885590984382844,70.6080490491783,53.05867667929708
CH976,Haloalkanes Preparation,51.06810584181488,70.207617665896,37.01408901584986,73.53395856768364,74.09671097731105,52.11257039749954,68.46113629757848,51.94357571401089,34.25001662348049,86.92021268327261,59.960799378439745
CH977,Haloalkanes Preparation,68.65102582314466,54.74443067374823,54.35252247736051,83.25836743091162,46.353874568131054,68.34769144087647,73.15811952707176,64.59186345786682,73.94726885564893,63.59493975034384,65.10001040051039
CH978,Haloalkanes Preparation,38.37701721316788,62.16998975510389,64.58189197695344,78.14916441439308,81.97682702084748,51.23388411460789,60.15888857947094,62.38939883032496,30.582060611561573,40.27781700473075,56.9896939521162
CH979,Haloalkanes Preparation,69.04714363978317,41.08160281069001,74.34043717542959,72.52029027209056,54.4593036386722,49.48128336148988,66.89884864243203,45.25643701356147,43.8368720032113,64.52741940232687,58.144963795968714
CH980,Haloalkanes Preparation,65.42908473218388,63.52313881095526,70.27578935271252,30.34490248564907,64.06921270682287,68.5724627883093,62.6068400402701,65.94816940637017,31.251348273994154,37.11867867055231,55.91396272678196
CH981,Haloalkanes Preparation,55.71976043138069,68.92761037835791,72.35814915279107,72.84616531082612,32.113746971772926,37.02246856071457,68.71650622083831,54.09542928743227,54.016003753349764,46.43716048715392,56.22530005546175
CH982,Haloalkanes Preparation,74.52576556145787,57.70672389839413,37.91455647485886,58.88561551375131,53.51109712833533,38.12970577428398,63.097210272605686,37.867716506991286,83.73023342770922,45.81670493832734,55.1185329496715
CH983,Haloalkanes Preparation,87.97214705597818,32.08750826449134,50.0535830118434,77.18005360785594,57.219330887921586,64.74188363905142,80.13670144683284,33.610418678300526,60.697156425033086,73.61214221756518,61.73109252348734
CH984,Haloalkanes Preparation,77.28316633068275,42.06374032733933,44.32104567323637,31.289094590796914,87.32349706912044,79.11976286416548,60.423943094162595,50.66984780999168,81.37405390585505,67.07476237797792,62.09429140433285
CH985,Haloarenes Preparation,40.90121109899063,77.26146088332014,57.762660721760845,45.60910858450927,59.678620880938595,37.060533305096335,31.42882862914338,71.15331303171148,73.58923043975724,50.92449222379929,54.536945979902725
CH986,Haloarenes Preparation,88.40589077312333,40.94658333926638,87.50312993136004,79.61408873053998,34.02882922201714,43.680022150121424,37.83051491569643,85.84091630381833,65.70181127148376,82.26414704665223,64.5815933684079
CH987,Haloarenes Preparation,39.95269750036088,40.40491796991188,67.39827527537892,82.70009175491563,82.49690404893072,42.21647974605212,64.24302030062721,76.59375549327034,39.93488782084215,63.33371425793098,59.927474416822086
CH988,Haloarenes Preparation,62.177843862318625,69.14287958985545,71.19157195516412,67.21357721401074,73.54814618484946,51.08130760331917,58.736181628677826,73.90871997746683,34.09223990909499,30.143564637228216,59.12360325619855
CH989,Haloarenes Preparation,78.72033134489584,53.72734751239196,74.96988826043112,46.80471925919323,66.20865649127096,56.32998006815538,76.80230539389743,49.3677406004513,59.89787420505297,79.43224881655249,64.22610919522926
CH990,Haloarenes Preparation,52.50373794564403,85.30067095470045,33.399508898814254,55.66595974579276,87.53390138328665,42.17922914731844,42.45128028396644,81.6336857371293,76.59452644692861,37.98759939598373,59.525009993956466
CH991,Haloarenes Preparation,78.29583904182832,71.68733730820597,65.33296354972026,36.315846446682144,84.08105730162407,49.07803152864088,68.70293229777276,36.992463222172546,89.50994120008491,58.567873725656625,63.856428562238854
CH992,Haloarenes Preparation,88.9715158307876,89.3127723999967,51.585523201785264,49.47956758795664,51.23212006933936,84.4558314808481,42.03752566306304,84.5475128659235,44.47383024784708,60.627171666980004,64.67233710145273
CH993,Haloarenes Preparation,34.5675887596851,46.79743955851674,34.56524669484767,38.93304380327203,36.2819097518459,36.23834325221547,31.59253624325003,68.29921292985749,85.97621651697239,63.38040280242124,47.66319403128841
CH994,Haloarenes Preparation,84.9803101685217,84.07863512789095,66.40039950876528,57.940069723094595,68.18108568707578,79.8141994533394,37.53352015333287,41.632061997997496,74.30423340841176,30.964627614705734,62.58291428431355
CH995,Haloarenes Preparation,34.22170509301513,73.32350494506704,68.09022176862892,67.91778752847111,30.547576497845913,65.49191640414065,53.5067947355068,82.73313191008731,63.663203265460474,71.08028749052967,61.0576129638753
CH996,Haloarenes Properties,84.97550508637953,76.70160633106343,32.84405698298183,74.18780519624877,81.39959095425087,44.78455259167273,47.388145495760725,82.01412901433721,38.80190932980452,81.56547027590396,64.46627712584036
CH997,Haloarenes Properties,64.12515074724112,83.28954953702583,30.384766128954855,70.45693793239165,89.61112679481236,83.4928342001928,66.86542094152554,81.11598542602655,71.34278704786766,48.68935839145517,68.93739171474935
CH998,Haloarenes Properties,67.02354997458585,37.10623844046743,69.73092373586512,64.42905691569052,62.680505986798515,67.9875979436777,73.04868387965377,85.06171979050285,50.67972476572321,82.90039508608663,66.06483965190516
CH999,Haloarenes Properties,32.61502049361206,86.11585960833298,59.738556872173085,32.16447846341249,43.87999227503357,37.06486274883812,85.17232929504429,38.63164849274993,86.57586569006122,42.413272610819334,54.43718865500771
CH1000,Haloarenes Properties,46.080751942733755,38.34323047871135,71.3070910574792,34.96499354071143,56.90964431709038,71.21336453551388,35.34704821280354,30.481319416907084,66.49222171448446,37.00922692479448,48.81488921412295
CH1001,Haloarenes Properties,72.96881097214171,61.85647695794557,78.72439631776658,36.2754834453695,31.697225744399052,81.75929645371113,36.887505866841536,68.9544476025954,79.05732544540028,78.0230794251452,62.620404823131594
CH1002,Haloarenes Properties,82.29756889479789,73.35666078523536,88.54323502915261,78.61356474342747,33.63225239361382,75.07393081774953,48.479837541321174,82.60597538044564,48.21052504472539,89.13843859991768,69.99519892303864
CH1003,Haloarenes Properties,52.36503823226963,73.98944056194172,69.57288574043852,55.035111615456806,36.68533077653029,61.77683985300177,37.862934485335025,48.03303028251271,30.441441923744723,68.2652018405791,53.40272553118102
CH1004,Haloarenes Properties,33.80622155503987,44.040584231785516,87.63793258788824,55.72844930444534,67.63974755894878,35.99979166920279,64.9764560120949,41.31693737804227,82.31228189933519,58.71594089348492,57.21743430902678
CH1005,Haloarenes Properties,71.88221983643592,62.87881581362733,38.95861246568606,89.18292787855412,89.09131770866632,44.1813995759604,44.8609653739063,36.63443931605859,76.26811102226478,41.8120224955845,59.57508314867445
CH1006,Haloarenes Properties,64.92307027098757,31.564378256496312,73.92175807728418,83.60897690457337,35.58794277863279,36.6066285888091,51.91483909091199,31.76962675956382,80.76425727925385,73.66663262017575,56.43281106266887
CH1007,Haloarenes Properties,31.34834325159869,46.945163284769734,88.33889195981943,74.93043781679089,73.33545048624576,38.99714882830848,64.01207600595261,78.6813883456459,88.63047231668277,33.108771643208115,61.83281439390225
CH1008,Haloarenes Properties,83.66438907883946,83.9269434703249,72.09087064796199,44.93679249638657,62.08261556197541,66.30482003303263,43.597990093333124,70.3293907271026,74.31902909783625,45.531752938479414,64.67845941452723
CH1009,Haloarenes Properties,53.283855971022504,61.34938439890479,61.746923040494124,83.3390698544269,34.01946230119675,41.84077600651274,54.28875145362885,83.76162089378374,56.702483462119346,57.66409610332981,58.79964234854196
CH1010,Chemical Reactions - 1,52.2905178296227,72.4360126802022,66.94151216604311,55.786129350960366,88.18758116488021,60.2881829710047,34.59576076125874,39.65782130641934,35.3274496403677,36.980162225351485,54.24911300961106
CH1011,Chemical Reactions - 1,53.8659768878827,52.63008543061889,85.40159227224356,47.03644133676539,52.13277898150867,78.4245354688731,49.193509067003234,82.7095180742727,56.10173438126802,43.82899802488528,60.13251699253215
CH1012,Chemical Reactions - 1,89.9582385936343,80.22695750846303,65.46700505022434,39.90660085906829,39.90075595761496,89.1257236437672,77.57694127966366,75.83746993705913,60.3002693004962,40.71099691342941,65.90109590434204
CH1013,Chemical Reactions - 1,65.3309929618728,54.64629427935047,83.1566631842477,83.02431365338998,78.27345251072398,46.50163616033379,44.74404115367033,70.55271015999148,57.42690208052265,62.80790911715141,64.64649152612546
CH1014,Chemical Reactions - 1,69.91028056263788,71.87348989929697,44.41187817916065,57.73098142533681,50.910301671146755,55.01427115008259,38.38622537331368,39.58424416165253,47.0256286882329,57.06399310182233,53.19112942126832
CH1015,Chemical Reactions - 1,40.5721996098424,83.39277605118527,51.02263002151389,69.30631184116183,54.975861085935584,85.45480857131892,70.4206057612487,77.07316522550038,46.69979791866941,33.987787002651984,61.29059430890284
CH1016,Chemical Reactions - 1,62.88633409622493,73.19347269043764,84.2877149695947,44.61005364526352,32.46724203367109,48.0760592103652,34.10168883491524,30.296169553161697,76.34288690069596,30.904490698091095,51.71661126324209
CH1017,Chemical Reactions - 1,57.927194431668745,51.66693876543869,39.840518083326806,43.87029410481263,45.060865857053976,63.919350764009366,31.34462984796415,52.45243051876188,78.95268953285259,37.741227166643824,50.27761390725327
CH1018,Chemical Reactions - 1,47.54951364225806,89.33223916245764,89.61477479972226,57.710933175486936,80.74496923245319,46.62552544844101,68.61952657992686,35.59366524852156,71.72596258411608,48.33320393943527,63.58503138128188
CH1019,Chemical Reactions - 1,60.989212535727184,50.06760582328508,44.73637509276976,85.12178572047645,84.16313178273509,70.5977421842158,59.996020309153884,30.200586799423817,84.95044732291339,45.868632012815425,61.669153958351586
CH1020,Chemical Reactions - 1,78.3451846407092,58.031510071560916,85.55529514793682,69.52374706340228,80.55628650511598,62.16488853796547,80.55564959820882,38.44509731132649,75.2344809118674,82.25214306555645,71.06642828536498
CH1021,Chemical Reactions - 1,30.367477442327232,72.00331115830184,36.99146504263419,73.19622204594108,49.2089896389829,34.70463564685581,34.47742730737393,88.16733206409006,60.228314991556694,69.49275023556712,54.8837925573631
CH1022,Chemical Reactions - 1,85.00257215381168,85.56088904342178,67.2685200420609,40.15909701225946,76.6697788122994,54.67720581060397,30.826827311719953,53.58418487553203,89.22534686572328,73.35463283748504,65.63290547649174
CH1023,Chemical Reactions - 1,79.03556532071221,38.22382149614768,81.09814036826504,36.85645646202315,76.91614485607991,39.73714245195196,34.06951416638524,58.17373047227551,75.69566757223892,50.69248083959993,57.04986640056797
CH1024,Chemical Reactions - 1,83.75364708472613,45.622156076036646,71.30124398655519,72.8482718711335,53.03263950549956,59.357673164744405,66.5079317455346,47.20941039027619,66.80670253030684,88.01260933099414,65.44522856858073
CH1025,Chemical Reactions - 2,51.55374217487295,54.49869606307094,33.27061969206737,87.86815352711909,87.15497633341855,63.16241258887895,83.21221317736726,46.6483779162787,82.47450782461348,63.98625680740133,65.38299561050887
CH1026,Chemical Reactions - 2,82.99108783640744,32.8867337329868,34.495159815198384,67.791550211431,40.90904296007737,53.910157487343,61.85872807450104,65.75509952498865,65.38273504988686,50.580325985772575,55.65606206785931
CH1027,Chemical Reactions - 2,86.33965473701429,82.06423911050366,42.771790856035125,64.1576807393602,32.63729815427438,70.42578425322844,37.64761073818288,73.63882231917556,60.08974749643605,52.39473867138293,60.216736707559356
CH1028,Chemical Reactions - 2,34.47559124651419,71.23673178183287,44.442927591579966,34.39081581493005,35.722776885917185,73.0822394335134,58.56896786080791,37.02712802487736,39.968427384392754,66.59219240870866,49.55077984330744
CH1029,Chemical Reactions - 2,43.81540282017477,75.47028695866966,39.26879309174897,59.75451464758487,30.682599104176827,57.010497081742,48.93390912185089,51.23900153491646,63.93888770081354,78.12424649524101,54.8238138556919
CH1030,Chemical Reactions - 2,52.22134563554429,88.73545549372358,57.95767772071912,52.80366586322363,36.447979995762395,61.3224860934977,75.46675123390116,69.01713978881703,72.67121310002153,71.04060075348147,63.76843156786919
CH1031,Chemical Reactions - 2,66.52221738878313,57.08032285733053,59.07197006068457,82.4704909873166,60.44292110096558,83.53267517478292,88.96427608188509,86.11764138673769,67.51403252286107,71.74566287965041,72.34622104409975
CH1032,Chemical Reactions - 2,43.22767846329751,64.62281240072062,61.13858148408706,83.12917117135018,69.07806418091349,70.1968358759363,63.83385833468303,78.69802168739949,45.81632964461594,39.826701308179544,61.95680545511832
CH1033,Chemical Reactions - 2,85.80719642723074,53.91547177325566,69.36079247165642,72.81058231708033,77.04523488285324,83.30592666057206,72.47420621419373,68.1574119167951,86.04733576524717,64.15778292104922,73.30819413499339
CH1034,Chemical Reactions - 2,35.2091110551571,43.851715751739924,66.10368185418504,34.57513719914765,35.76165398246257,40.67589018155731,62.16034073462375,63.970123907960584,51.61682378572578,70.75836076076854,50.46828392133282
CH1035,Chemical Reactions - 2,83.48682978847327,51.30778641502215,31.813920160827315,58.11573491004738,31.994611637874875,80.26216658145042,45.12735758746155,44.55746575491895,32.979808986758535,30.10242812057582,48.97481099434103
CH1036,Chemical Reactions - 2,60.93912185627609,39.7295486991169,53.96020594663966,37.464824502650174,86.81012777505563,46.22626044070236,43.875451861985475,35.460586804203174,37.372313687675494,62.65842185521902,50.4496863429524
CH1037,Chemical Reactions - 2,80.74591811898274,47.0812582210491,79.79953839850823,69.9608444378716,60.83039796764379,46.69262164942626,52.27420067971562,84.668904418041,41.05645109601889,68.40623644204928,63.151637142930646
CH1038,Chemical Reactions - 2,88.89808657945058,44.209870947592535,51.40506902806959,52.39697329827028,52.36254784925646,51.99078463567278,65.33568169820879,83.57961436569332,31.697592795551092,34.715963316163595,55.659218451392896
CH1039,Chemical Reactions - 2,83.91644525265369,41.756532427691056,34.56837102013714,51.80857702263794,60.43955804674282,85.03914119419613,36.1232054146426,56.16223997647465,53.076682397438994,77.82913241935937,58.07198851719743
CH1040,Chemical Reactions - 3,88.46710867852647,73.99745487749408,86.66024469783643,36.732542986821606,37.05683593636218,80.15490289819148,78.17609816153976,74.36396419889911,49.98307315912327,57.78023703648144,66.33724626312758
CH1041,Chemical Reactions - 3,79.43206281801703,78.93100173348441,38.741573353884036,49.65673644397222,73.69942626013581,75.3807873809759,76.93988892015423,45.81043140025508,79.01392285430363,83.54639071717638,68.11522218823586
CH1042,Chemical Reactions - 3,79.52929166338112,54.67243132756069,67.21163942272719,74.03808875292653,72.01079611567108,70.9920018335867,54.920407404517576,36.728800788591286,57.43200876101272,65.52939213957956,63.30648582095544
CH1043,Chemical Reactions - 3,89.16483567861819,74.70563239224813,32.60598969670051,37.93326995492307,68.74539088412692,68.50317733443737,60.89182602038191,85.76513345794501,54.09899474098878,31.422210318479024,60.3836460478849
CH1044,Chemical Reactions - 3,82.05136911205543,64.98350826041494,56.35380166336411,42.27275959143623,84.37328053790303,74.20632904585517,82.07262191729836,44.14807887871753,85.41959012263817,63.11912509106868,67.90004642207516
CH1045,Chemical Reactions - 3,84.03402063741808,79.53522999280415,58.7015864257733,74.8629641805343,38.04794035292783,71.65696211304376,63.830718109565666,67.70166888191723,40.57790455773489,55.09947480592773,63.404847005764694
CH1046,Chemical Reactions - 3,52.6059287898015,74.17788809010143,32.56592367445497,59.91487548008894,58.59107838418676,88.33935617909118,38.774594274368276,52.781735367568686,59.34683649528763,32.84173022802901,54.99399469629784
CH1047,Chemical Reactions - 3,77.22311743769508,63.05144973798119,41.400674815953614,39.50891268979154,65.47172971762117,59.42456804726072,77.07535602605151,88.28193221971253,73.4397386022111,68.83571793629011,65.37131972305686
CH1048,Chemical Reactions - 3,41.70650343710152,53.50185379595032,73.05686071672538,50.52570121286012,71.20992876513827,78.63165632828853,79.99186542186095,58.19200844337516,82.5833779105597,89.01550675374233,67.84152627856021
CH1049,Chemical Reactions - 3,67.91386640843419,57.57657533480691,70.19329707600139,37.10662466759239,43.39210127156215,59.7467787706425,81.44119415500163,44.802320177849325,49.55904440802841,31.545122214575734,54.32769244844946
CH1050,Chemical Reactions - 3,60.520836449111485,32.30654698806192,40.981749278671764,86.87193625305792,83.69327234322176,81.38874690220999,45.11792041577891,84.72892143658856,61.771060128041654,32.072908619645425,60.94538988143895
CH1051,Chemical Reactions - 3,51.70454628814466,85.70777000222381,86.31545274644265,72.42469061173828,42.12705374934113,69.43017589717213,41.5799971883753,80.48305588591063,63.26033563256043,83.4077267830339,67.6440804784943
CH1052,Chemical Reactions - 3,37.30396282260339,71.30930096607635,32.06838220449599,83.6485208906546,73.49130062429084,83.24709112522896,34.05260692491147,76.36357914768129,34.73379577004743,67.83079097521046,59.40493314512007
CH1053,Chemical Reactions - 3,41.363565092333786,45.94411306039693,54.54240659757636,51.37977726869774,59.024133610520266,31.847990197815633,78.02679560883331,72.24715369009442,42.490780823002794,40.89087438504577,51.7757590334317
CH1054,Chemical Reactions - 3,44.10808310292203,84.61069600991999,43.60361285851326,68.24781733706016,87.76483343510517,84.41686918596145,85.80150394734022,78.89420447152526,59.83781409402346,81.82046278049671,71.91058972228677
CH1055,Polyhalogen Compounds,75.70327961242913,79.66748630864038,49.128417657077435,47.92431631606427,65.75439106069595,36.98592169499587,72.01376601293015,42.13325771712046,63.36951543618998,69.2810057387897,60.19613575549333
CH1056,Polyhalogen Compounds,35.43171872456756,58.39794721062254,84.83119271108617,88.16087807260924,57.93000775733638,75.92876563407555,30.259167531687375,89.46217416107922,57.01712751638931,32.85104257922962,61.027002189868305
CH1057,Polyhalogen Compounds,57.54237529447302,65.9521113451526,87.78534972977661,88.52348277818199,87.2349142099198,67.23857509540406,51.44779062068977,67.11508913768871,72.22040180951231,40.25703377521766,68.53171237960166
CH1058,Polyhalogen Compounds,57.540395324741645,57.452566308070224,43.57787351430715,72.66046881794678,73.96690184498371,72.09359075687472,38.77768280838614,33.11906000694477,45.95272120915685,53.15537135568316,54.82966319470952
CH1059,Polyhalogen Compounds,74.39685483642774,86.29711072138812,65.69205537893046,45.34407590653643,77.94623664493298,78.04491750197744,33.95427204338361,65.86745425996506,59.61907669683467,81.3258835098031,66.84879375001798
CH1060,Polyhalogen Compounds,88.95396735058938,88.92228271799456,66.70343873985364,46.299227762478736,43.039369952837866,76.49007765459213,35.45215686615619,36.0502584343797,62.27379238817517,68.0809355075855,61.2265507374643
CH1061,Polyhalogen Compounds,59.26250634321809,33.08891682043901,86.78883881780806,83.74482126111005,75.32682340405502,58.48110898207691,68.34221118899842,59.485203570968395,34.441819215982534,75.9711785897803,63.493342819443676
CH1062,Polyhalogen Compounds,68.7638695944243,50.09972783557263,47.173229430268265,86.1689183296152,56.63479537384826,35.96235178191465,57.677235860865906,33.33451328721023,88.80828536138598,73.30242351305041,59.792535036815586
CH1063,Polyhalogen Compounds,79.64756257049629,60.021892079795194,88.95716817028837,46.50131331722578,83.94210860402333,80.7928118506934,39.589092753663245,57.16990137375021,76.8217011273272,50.090748590897874,66.35343004381608
CH1064,Polyhalogen Compounds,43.56539910594961,49.279912898065604,46.1860429036929,63.28371371051661,35.51649135396835,63.62510351035751,42.324692053364224,46.42546529744045,60.32831873118414,80.61561690674836,53.11507564712876
CH1065,Polyhalogen Compounds,72.53003675434744,35.69734837817836,49.37366513267338,52.332736231907404,84.82850552550825,49.080342512781385,83.03701022481596,58.32703316649005,40.64946053564525,89.81050871232935,61.56666471746768
CH1066,Polyhalogen Compounds,42.060985781621625,60.20538773547083,40.47921817761414,62.53673485668919,47.97276349492994,48.97448996941862,63.84994743013557,88.9074625025041,54.79941549788339,60.45644986997024,57.02428553162376
CH1067,Alcohols Classification,51.346550173075656,61.494131879107464,67.51666024503797,56.975837784555814,75.5646229098789,45.047167639223105,89.02902809187668,65.4321740809337,50.40463813129131,52.31285564257378,61.51236665775545
CH1068,Alcohols Classification,57.26972809630611,85.74530755322247,54.63626344894086,67.0025373707663,89.35420955552617,88.27267818853615,56.36831268197898,51.573961905254585,41.18389762369987,85.72187183318093,67.71287682574123
CH1069,Alcohols Classification,46.48722245114779,44.141221991520005,63.61684403526452,34.16202650759334,56.10041805816548,76.40880541457531,55.685575922609026,43.342106800549885,51.66104331082783,60.82273272595018,53.24279972182035
CH1070,Alcohols Classification,71.70831474406076,35.49364298540809,37.48692238251719,41.65728671136581,34.78432040201107,56.66821397348133,89.55078276781656,74.59528276323844,85.60152642878487,67.65179848829067,59.51980916469747
CH1071,Alcohols Classification,76.44989489694065,59.34961405209022,50.3741991498732,76.75134605802671,44.61941478879366,41.851941166271146,49.95621355814204,42.543295462384265,69.89876903409188,61.34973995422747,57.31444281208414
CH1072,Alcohols Classification,72.46560193049592,68.905393354028,71.33458972637976,52.74512512441373,55.33422020586072,67.40986636260769,52.590704877951396,41.108866618317734,71.71676710684973,44.172617286902174,59.7783752593807
CH1073,Alcohols Classification,88.48343393851331,36.648848959649754,67.01062238192353,74.57390870052464,74.96095606351318,75.1458815362439,39.10063125707724,50.76191945279409,44.03126569594092,36.94523610679831,58.7662704092979
CH1074,Alcohols Classification,62.80712595545551,31.50857136055798,67.17592040283071,51.69098391931229,30.160363111175336,43.54961573237203,64.54077716328148,74.88905057984742,63.41502644277002,82.3123361332932,57.204977080089606
CH1075,Alcohols Classification,73.37375591848755,76.10251297311868,63.3750090189168,60.184328336599904,62.47009842074724,61.89493222737879,74.65801768193228,33.94890074567781,75.23622195826977,54.202425812850024,63.54462030939788
CH1076,Alcohols Classification,60.51408435766911,75.40754237130412,69.04494629923848,69.09775850885899,78.22350901230158,45.93546636729276,48.40164430433849,47.01467098411692,80.56553917458118,37.109533241132866,61.13146946208346
CH1077,Alcohols Classification,58.84547838820164,41.31178227729599,75.30741217554583,60.37739927954091,81.52941928378482,43.32831301806695,43.90551232096112,57.83068956533369,41.65771055034432,85.96171207910982,59.00554289381851
CH1078,Alcohols Classification,85.04248779947906,60.66291684655066,78.42180701930857,89.76963998622655,73.47366494576394,32.1719122571224,77.0431283481515,64.77284232272385,83.94973622578644,38.495767656646905,68.38039034077597
CH1079,Alcohols Classification,43.5830167427668,72.58240123241364,79.881745403715,47.95543551724249,53.05148374955812,76.74312555314859,50.10657972325155,86.53517907322794,57.38082821551454,50.9927028891742,61.8812498100013
CH1080,Alcohols Nomenclature - 1,53.91828028104432,87.3057222957577,46.36576935212351,78.6804924687315,50.9425933897323,49.49183422728947,50.54592686276973,42.917846561693445,71.46956427702976,72.21189528272669,60.38499249988983
CH1081,Alcohols Nomenclature - 1,60.006247317928,66.58563772556698,30.682071875660256,54.49594489776092,75.26897563773701,33.81237988119825,39.51193392810254,52.36626846420873,66.41497200623698,49.86895266919942,52.90133844035992
CH1082,Alcohols Nomenclature - 1,38.417600863749946,35.20628528044334,64.8446833981342,44.100113925573815,78.55914248752538,61.698423652326255,33.88212311023425,72.45314666219988,39.26155962379606,79.15456066082965,54.75776396648128
CH1083,Alcohols Nomenclature - 1,79.99156910938518,55.332968986258734,87.2244376802085,66.54940124440394,64.2705603607231,66.85849086877106,71.658035444661,73.72505848227809,51.93617275222468,48.744386692079615,66.62910816209939
CH1084,Alcohols Nomenclature - 1,69.81980948300206,65.66035759905304,31.73691036680419,73.31014593939375,53.189387323069255,39.590304277225925,49.186562892716125,55.36154117589018,85.9420279383969,71.37766507970241,59.51747120752539
CH1085,Alcohols Nomenclature - 1,41.3643998832392,31.064798448258433,30.17464213187746,75.68846142375398,68.11890211502899,41.356694968625476,42.374091279788075,72.01329679744406,41.71067796752165,74.04102079646131,51.79069858119987
CH1086,Alcohols Nomenclature - 1,48.65812707926462,76.42398510148624,52.18258998425739,42.82305606499162,39.14561355814718,84.28899393226258,33.2303523723071,75.7123450618185,73.0256003866636,41.19505107293094,56.668571461412974
CH1087,Alcohols Nomenclature - 1,63.12344694159096,38.42781729057013,58.93079980734097,58.42442048999257,89.38905192137665,64.62835071322306,41.59549348343351,69.35487406262985,74.06418993603211,44.24858670427514,60.21870313504649
CH1088,Alcohols Nomenclature - 1,79.13586289394053,88.0757096792282,67.62867755388798,38.26808957735467,55.356407416775625,40.264735562767754,42.758847440634504,60.64575937093433,59.736598354846436,33.0604740822867,56.49311619326568
CH1089,Alcohols Nomenclature - 1,83.89935468116619,36.42137811651202,38.86477833061329,39.891614646568314,75.51640096641646,73.34229783233326,58.03685046523087,62.88150015885636,58.092402627640794,39.268452444883394,56.621503027022094
CH1090,Alcohols Nomenclature - 1,31.01429321440457,66.51099521722473,87.52966151162744,58.233135128593716,45.99671878894122,67.66021573432124,31.70934034592742,76.63550847825954,77.9030212381634,35.761949756207756,57.89548394136712
CH1091,Alcohols Nomenclature - 1,84.48764254069829,57.5939702428364,77.9650346436348,83.64174709183949,75.90243648651116,88.21410906134697,80.02283823779923,42.424927753995085,47.75660385629041,56.85701621859698,69.4866326133549
CH1092,Alcohols Nomenclature - 2,68.09122509727914,76.82665832127836,61.869447079157894,87.08759490561147,72.53392976999272,41.028856835856786,69.4301277890815,73.82120273097416,55.6137813042636,82.95985778312549,68.92626816166211
CH1093,Alcohols Nomenclature - 2,32.63748534382721,69.04113352365177,47.13473950846321,42.863638172065265,52.14888369838222,58.75673645516642,40.272531934408164,58.92867690324202,41.70926694459661,39.09573863785255,48.25888311216554
CH1094,Alcohols Nomenclature - 2,85.47357915223026,71.8925328445197,77.39852760512274,71.72813470587596,49.89658213877043,88.78578840122762,51.81752161153626,38.02967676997344,70.59416638710039,31.65855315324961,63.727506276960646
CH1095,Alcohols Nomenclature - 2,85.5404416686788,36.31890359559552,80.77591531170283,38.78864043646617,64.69621223797199,82.02138418657607,80.26164468393617,50.35241850150507,83.06284137400573,52.00055965038939,65.38189616468277
CH1096,Alcohols Nomenclature - 2,66.67171147420811,42.63685772313541,83.8668971351521,62.83309842184735,36.57253240555062,47.584093516041584,71.50593054370617,53.275854205773584,56.47065598787472,69.56541900869905,59.098305042198874
CH1097,Alcohols Nomenclature - 2,88.41413500229487,54.00265775488117,84.12725942343872,88.38619815444213,50.416550215354206,85.64577847686365,71.17307068734222,32.22286796235165,70.3826971611274,58.40684177566855,68.31780566137647
CH1098,Alcohols Nomenclature - 2,79.94762680034702,81.3776889546545,39.66400577014671,77.12864456373686,39.83962744987481,33.87430058244259,33.119164631174336,66.22469712748702,30.100341470596554,80.15299855278116,56.14290959032416
CH1099,Alcohols Nomenclature - 2,45.15395052200868,82.41424230432482,41.58952115822604,39.926523703496684,79.79916749858418,75.24511190667381,68.41196682489095,71.11072699782777,46.48858196115103,65.5090236639596,61.56488165411436
